attr1_cat,attr2_num,attr3_num,attr4_num,attr5_num,attr6_num,attr7_num,attr8_num,attr9_num,attr10_num,attr11_num,attr12_num,attr13_num,attr14_num,attr15_num,attr16_num,attr18_num,attr19_num,attr20_num,attr21_num,attr22_num,attr23_num,attr24_num,attr25_num,attr26_num,attr27_num,attr28_num,attr29_num,attr30_num,attr31_num,attr32_num,attr33_num,attr34_num,attr35_num,attr36_num,attr37_num,attr38_num,attr39_num,attr40_num,attr41_num,attr42_num,attr43_num,attr44_num,attr45_num,attr46_num,attr47_num,attr48_num,attr49_num,attr50_num,attr51_num,attr52_num,attr53_num,attr54_num,attr55_num,attr56_num,attr57_num,attr58_num,label
Vivace,0.3039933145046230,0.09470293670892720,0.14286506175994900,0.00920027680695057,1409.9552556449500,205666.83869504100,1512.310265153820,145008.8050972320,2765.9008052675500,1427843.9419451900,0.06295882576856150,0.0004415341143935520,-0.00011103236465714900,0.021768108010292100,8.66636037244462E-05,0.003975489176809790,-173.79249572753900,8144.119140625,137.18670654296900,1083.6903076171900,-23.724048614502000,1028.671142578130,26.978431701660200,495.5482482910160,-16.657695770263700,289.8266296386720,4.180882453918460,160.6587371826170,-12.559929847717300,150.32725524902300,5.832184314727780,82.51726531982420,-2.874319076538090,108.60828399658200,-1.1974186897277800,65.7822036743164,-1.9548351764679000,55.650691986084000,1.801500678062440,57.91913604736330,-2.989647626876830,93.9138412475586,-1.8666565418243400,40.12171936035160,-0.792742908000946,49.72378921508790,-3.0159666538238500,63.069183349609400,-0.44005370140075700,57.07331466674810,-1.994551658630370,55.65847396850590,-0.7484700679779050,47.18049240112310,-4.991313457489010,46.5905647277832,blues
Vivace,0.36715206503868100,0.10232875496149100,0.0657406896352768,0.002499910304322840,1352.6596654421600,512135.08985637500,1756.7797951648800,220626.7919778170,2880.7778626196300,2933408.1822738100,0.043930584759280700,0.0018957123722602100,8.72084092407022E-06,0.005011768080294130,-1.42268245326704E-05,0.000633673625998199,-287.9237365722660,5931.47314453125,124.01875305175800,996.150146484375,5.469891548156740,302.2088623046880,33.65740966796880,344.6201477050780,1.0954971313476600,441.3497314453130,14.705334663391100,235.3822784423830,-4.877008438110350,149.72422790527300,8.670524597167970,189.38526916503900,0.7854049801826480,148.72994995117200,6.579526901245120,114.26256561279300,-4.874973773956300,93.77970123291020,-3.1782238483429000,84.17617797851560,-5.536157608032230,65.99601745605470,-6.784435749053960,60.72539520263670,-2.64815616607666,55.425777435302700,-2.994558811187740,54.57680892944340,-3.3868181705474900,39.84064483642580,-1.8526474237442000,46.74970626831060,1.8399630784988400,37.06648254394530,-4.890803337097170,28.149181365966800,blues
Presto,0.26939111948013300,0.09390164911746980,0.11904605478048300,0.004052797332406040,1360.6411972395100,257065.3900102310,1567.56522502218,45236.5113641163,2738.6387375833800,952898.8673584290,0.06909500676720810,0.002380562343826460,-2.89783270090993E-06,0.012530157342553100,-5.91161078773439E-05,0.00263302493840456,-207.2233123779300,4575.482421875,132.83055114746100,666.2898559570310,-15.42884349823000,934.8248291015630,60.970924377441400,331.4803161621090,0.7298721075057980,313.2835693359380,12.437646865844700,101.28253936767600,1.1827995777130100,108.577880859375,-1.5466233491897600,111.48052215576200,-17.879436492919900,96.59264373779300,8.352728843688970,95.06179809570310,-2.4581615924835200,139.63650512695300,-0.6033850312232970,92.7825927734375,0.3859608769416810,86.4747543334961,2.599546194076540,53.72135925292970,-5.179266452789310,45.844818115234400,-9.523479461669920,69.2690658569336,-9.24283504486084,63.71742630004880,-2.855027675628660,68.79476165771480,-1.4271618127822900,112.21908569335900,-5.93197774887085,91.4389877319336,blues
Moderato,0.2647128105163570,0.09117574244737630,0.113169826567173,0.00418891804292798,1324.2932181481000,171474.99311974000,1828.0392544027400,78278.56675801500,2710.269200442290,1074400.2790944200,0.0514017032820959,0.001255387820866970,-1.60394865815761E-05,0.012680718675255800,-6.10467395745218E-05,0.0016045791562646600,-209.82615661621100,1969.7921142578100,124.46321868896500,541.6416015625,10.342453956604000,662.9674072265630,47.01090621948240,148.64797973632800,6.508125305175780,102.0747299194340,15.410517692565900,146.40342712402300,-2.0051074028015100,69.79351806640630,6.706564426422120,76.44962310791020,-21.557632446289100,96.33168029785160,10.718406677246100,95.94818878173830,-5.523688316345220,90.61988830566410,-2.199805498123170,59.18162536621090,-3.034864902496340,52.44147491455080,8.644536972045900,71.74049377441410,-0.303720623254776,68.460693359375,-0.6379480957984920,88.57669067382810,-2.9384262561798100,97.40618896484380,-1.7045164108276400,104.26873016357400,-1.7681889533996600,88.86835479736330,-7.762180805206300,113.92415618896500,blues
Allegro,0.32903632521629300,0.10811145603656800,0.06705453246831890,0.00271696993149817,1171.8482269140300,147278.54589291400,1705.5192986171500,96584.44336663420,2344.2463815074000,877596.5561965700,0.045036675850734700,0.001559970831725130,-0.00011895810894202400,0.00471706036478281,-0.00019733338558580700,0.0011997410329058800,-305.65472412109400,8194.1953125,113.08634185791000,683.216064453125,12.11442756652830,1462.4244384765600,45.0337028503418,224.9457244873050,17.76282501220700,250.1339874267580,14.573328971862800,154.894775390625,4.159430027008060,157.2236785888670,0.2135447859764100,167.2480926513670,-7.026994705200200,97.64789581298830,13.64199161529540,76.8167953491211,8.929174423217770,89.87432098388670,1.3030059337616000,62.80845260620120,5.9612507820129400,64.33977508544920,8.549221992492680,76.02554321289060,1.1246063709259000,137.07757568359400,0.6026934385299680,67.75411224365230,0.05486314743757250,96.6685791015625,-3.7222654819488500,65.74513244628910,-0.994969367980957,89.35256958007810,-1.8002887964248700,113.52056884765600,blues
Moderato,0.2696904242038730,0.09498938173055650,0.08062402158975600,0.002828972414135930,1420.3651651340100,199958.97848447400,1731.1642811796800,81354.26151039770,2929.964494815840,700098.9740263970,0.06370125495456300,0.0019409896600481700,-1.2580317161337E-05,0.004724676720798020,-8.70120493345894E-05,0.002335562603548170,-238.51553344726600,4378.7236328125,120.11017608642600,728.7022705078130,-4.229358673095700,978.7587280273440,42.29069519042970,383.41748046875,5.928563117980960,298.76226806640600,13.917267799377400,117.41576385498000,5.35786771774292,119.50599670410200,1.8955572843551600,143.87635803222700,-16.936676025390600,89.84027862548830,12.350621223449700,76.24281311035160,3.9459798336029100,81.6214370727539,-1.3935848474502600,60.97874450683590,0.019285233691334700,60.57313919067380,3.5883965492248500,89.43311309814450,-4.50091028213501,101.88969421386700,-5.540557861328130,77.4107666015625,-6.887469291687010,93.53094482421880,-4.823251724243160,65.71670532226560,1.7473667860031100,78.39036560058590,-1.8821964263916000,131.13827514648400,blues
Presto,0.30418556928634600,0.09849298000335690,0.081471748650074,0.002641043160110710,1454.9639409753500,152317.12353184900,1825.7979596938400,116774.73569914500,3009.460817412270,1010620.0146504300,0.06134406117072700,0.0014187982635001800,-2.35385014093481E-05,0.004507206380367280,-0.00010974349424941500,0.002415149472653870,-233.75909423828100,4963.0791015625,120.67514038085900,562.091064453125,-3.1748061180114700,1207.6260986328100,39.51847839355470,396.66937255859400,3.8183367252349900,285.4164123535160,18.837141036987300,156.15882873535200,-3.6778173446655300,100.50188446044900,4.433138370513920,111.43025970459000,-14.965526580810500,101.54398345947300,17.578216552734400,102.21072387695300,1.8418718576431300,108.6203842163090,2.549421548843380,66.49481201171880,-1.2331678867340100,65.03624725341800,8.439485549926760,64.93505859375,-0.20189806818962100,59.209625244140600,-3.8945014476776100,77.96649169921880,-4.456850051879880,82.9353256225586,0.009553995914757250,85.94292449951170,1.293030858039860,83.56748962402340,-2.098081111907960,100.87409973144500,blues
Vivace,0.3021239936351780,0.09334567934274670,0.09330607950687410,0.0021507665514946000,1088.8442297527500,231640.77780551500,1410.9842594209700,69795.44290931800,2134.9929420134900,1081720.0846632500,0.048326248912413000,0.0008451654661521950,-1.19387859740527E-05,0.006776455789804460,-7.66624580137432E-05,0.001522401929833000,-245.69937133789100,5194.90185546875,140.4910888671880,800.31005859375,-2.7897543907165500,796.667724609375,60.431434631347700,360.12689208984400,18.919052124023400,235.67343139648400,9.829608917236330,99.66451263427730,3.5591461658477800,118.57576751709000,0.5153716802597050,93.45030975341800,-16.38768196105960,129.27369689941400,6.627509593963620,105.24873352050800,7.259214401245120,96.80113220214840,-4.014427661895750,71.3873291015625,1.6021206378936800,72.9657974243164,5.895009517669680,78.66834259033200,-3.0214695930481000,55.99705123901370,-4.7736687660217300,58.39381408691410,-3.030989170074460,65.70928192138670,-1.994087815284730,65.00968933105470,-0.04675363749265670,62.94281768798830,-3.9712271690368700,64.71929168701170,blues
Moderato,0.2699322998523710,0.09765774756670000,0.07970637083053590,0.002956253942102190,1537.5876985238400,193102.06004686900,2054.529510695350,145776.74136690100,3495.51500643489,1827899.5217823100,0.056141769987432300,0.0017222051542408500,-4.58022950624581E-05,0.00693358201533556,-0.000198295820155181,0.001052873209118840,-252.49301147460900,2874.3134765625,104.9371109008790,603.6761474609380,15.33231258392330,662.78564453125,42.666969299316400,163.33042907714800,6.783058166503910,93.03133392333980,21.605682373046900,117.29708099365200,-1.2978408336639400,73.32648468017580,5.675407409667970,100.60262298584000,-16.63263511657720,125.693603515625,12.173103332519500,123.52711486816400,-1.9472849369049100,52.00103759765630,1.9508440494537400,64.8730697631836,-0.890319287776947,48.80571365356450,7.770523548126220,71.56359100341800,2.3802430629730200,101.95711517334000,1.775405764579770,93.13484954833980,1.325362205505370,132.122802734375,3.609511613845830,182.36727905273400,4.90769100189209,151.66177368164100,-2.65545916557312,96.4366455078125,blues
Allegro,0.25732481479644800,0.09596329927444460,0.09765975177288060,0.0025750913191586700,1195.4703757774500,249522.941160882,1481.3188804548600,46970.54320427830,2235.264725474910,1208028.7244568300,0.05888603900812070,0.001798326376787050,-2.59191801887937E-05,0.006598067469894890,-0.0001667656615609300,0.002578082727268340,-236.65675354003900,5578.513671875,138.4092559814450,536.373046875,-4.9129109382629400,1166.86328125,47.629173278808600,312.3464050292970,5.184200763702390,467.4169616699220,8.876614570617680,91.73295593261720,0.5138149261474610,97.68892669677730,-3.804673194885250,159.38943481445300,-14.988870620727500,77.45317840576170,10.417068481445300,104.73162841796900,-0.333638072013855,134.6160888671880,0.7759842872619630,80.59162139892580,1.7773184776306200,77.99486541748050,4.232987403869630,73.67292785644530,-0.4678416848182680,63.29542541503910,-6.1052141189575200,80.70591735839840,-5.390518665313720,95.4925537109375,-1.341213583946230,92.58077239990230,-3.7230188846588100,72.48702239990230,-4.364776611328130,66.89279174804690,blues
Allegro,0.3026116192340850,0.09432913362979890,0.07547449320554730,0.002498623449355360,1390.3015575567900,102976.48428493700,1911.3145801760000,88916.80173303430,3006.1717163935600,945949.5195886400,0.05258634232405260,0.000616229079623275,-5.76896536585991E-06,0.0045515489764511600,-8.90689480002038E-05,0.0014862710377201400,-230.35765075683600,2988.2451171875,127.07833099365200,397.44427490234400,7.123446464538570,601.9910278320310,39.774898529052700,175.59005737304700,1.9210494756698600,117.34488677978500,17.411779403686500,100.19035339355500,-5.619414806365970,79.6680908203125,8.24939250946045,69.28321838378910,-18.11688804626470,60.20223617553710,13.835063934326200,72.88883209228520,-3.769932270050050,71.59857940673830,2.5720183849334700,74.63766479492190,-4.31834602355957,62.68772888183590,6.806375503540040,61.94216537475590,-6.167102336883550,60.68162536621090,-6.198749542236330,50.11454391479490,-4.500183582305910,52.98719787597660,-1.8223381042480500,73.4846420288086,-0.5171000957489010,94.66690826416020,1.509917974472050,73.78722381591800,blues
Moderato,0.3211003839969640,0.10329228639602700,0.10113207995891600,0.0032283971086144400,1046.5500105240200,291480.2783535920,1481.0580892454000,70086.82817114570,1830.330592463020,1349215.1357746800,0.047907452387857700,0.0023313094290948400,-6.29539135843515E-06,0.008323918096721170,-7.87725075497292E-05,0.0022107905242592100,-264.72259521484400,6342.3837890625,138.8684539794920,1001.5816040039100,11.194062232971200,1285.5013427734400,48.5042610168457,371.8259582519530,14.930756568908700,248.82496643066400,20.580284118652300,130.0345916748050,3.2070086002349900,119.9563980102540,1.2489558458328200,104.48497009277300,-15.846456527710000,95.33415222167970,15.978459358215300,85.21380615234380,3.3691327571868900,79.07025909423830,-1.5108070373535200,72.0175552368164,1.9059252738952600,70.17162322998050,6.328380107879640,68.47445678710940,-0.9933915734291080,82.16234588623050,-2.41945219039917,89.54292297363280,-3.6802151203155500,93.90776062011720,0.4915006160736080,119.28683471679700,5.041453838348390,117.80477905273400,-0.7768487930297850,148.47396850585900,blues
Moderato,0.30653679370880100,0.09799997508525850,0.1134258508682250,0.003685632487758990,1155.781220867790,314209.29217645900,1497.9642587628900,59015.188359968900,2169.033055847590,1332253.5737815800,0.05856995903422270,0.0028679686061733800,-5.73650322621688E-06,0.009843897074460980,-5.36064399057068E-05,0.0031948513351380800,-233.9562530517580,6508.5458984375,136.1457061767580,959.8068237304690,3.324411392211910,1163.3109130859400,48.928531646728500,384.25738525390600,8.71544361114502,304.4117431640630,13.966021537780800,166.2252960205080,5.366596698760990,105.68460083007800,0.3995395302772520,127.88021087646500,-13.469852447509800,151.46453857421900,16.877717971801800,82.47953033447270,5.148091793060300,114.52391815185500,-2.249821662902830,77.49278259277340,3.9479072093963600,66.11287689208980,5.3164873123168900,83.24188232421880,0.8105588555336000,101.00471496582000,-1.1070806980133100,80.26473999023440,-4.5564799308776900,78.79222106933590,-2.430784225463870,100.342529296875,3.3248355388641400,119.32255554199200,-0.6024465560913090,143.32777404785200,blues
Presto,0.28082266449928300,0.09115664660930630,0.10203516483306900,0.0035658790729939900,1209.9878628924100,131778.3725562390,1497.6915639530400,51624.60782262380,2521.741260785240,610094.041455844,0.052467009860788900,0.0010877847348502300,-2.36330761254067E-05,0.008690363727509980,-0.00011536331294337300,0.0021105704363435500,-227.225341796875,4149.078125,137.78807067871100,507.4224548339840,-14.499567985534700,1245.0260009765600,63.56092834472660,211.45460510253900,5.6176676750183100,153.0757598876950,11.958148002624500,95.8611831665039,1.9079686403274500,100.84711456298800,-1.889386773109440,87.9525375366211,-7.604216575622560,97.24584197998050,-2.473288059234620,98.32052612304690,-2.891010046005250,104.11444854736300,-9.433392524719240,87.89507293701170,-10.929218292236300,116.0469970703130,3.5694751739502000,69.01757049560550,4.149799823760990,77.3184814453125,0.0888095274567604,45.263858795166000,-2.985964775085450,66.98235321044920,-1.3861690759658800,82.63555145263670,7.541377544403080,93.39369201660160,-3.0357227325439500,74.01445770263670,blues
Moderato,0.26311221718788100,0.09999284893274310,0.08694726973772050,0.0025105595123022800,1120.0194669331900,176458.38354515200,1447.8898990912100,53783.80603954130,2323.820647839330,1140579.4042218500,0.04727604770881670,0.0010789939313289800,-6.31577313470189E-06,0.006556988228112460,-9.88298997981474E-05,0.0017111790366470800,-274.3658142089840,5918.53466796875,130.4112548828130,500.31243896484400,-6.351286888122560,1343.7720947265600,70.40298461914060,311.1387939453130,13.26972770690920,230.35888671875,9.473775863647460,155.54794311523400,7.735329627990720,121.56206512451200,-1.2349663972854600,150.2664031982420,-0.5723901987075810,94.13539123535160,-2.303354263305660,68.87449645996090,3.7735159397125200,76.8706283569336,0.07561207562685010,73.60943603515630,-0.9389718174934390,126.63776397705100,2.2962253093719500,63.16197204589840,4.294117450714110,69.61573791503910,-1.661213994026180,47.87080001831060,-10.439424514770500,49.083866119384800,-6.793103218078610,39.41693878173830,-1.0657777786254900,44.219112396240200,-1.5838861465454100,83.63672637939450,blues
Moderato,0.29095974564552300,0.09107569605112080,0.0892152190208435,0.0031132218427956100,1109.3527843880800,138699.68824639300,1463.217701555030,37692.267055427400,2243.3417583562900,838237.5909233720,0.051697390999613300,0.0013392659740276100,-8.26128689368488E-06,0.006751272361725570,-2.32723800763779E-06,0.001711493358016010,-249.28456115722700,3980.260986328130,131.0046844482420,338.3415832519530,0.671434760093689,1579.1260986328100,66.70393371582030,298.3699645996090,17.91480255126950,183.41812133789100,4.621685981750490,173.21458435058600,6.613105297088620,96.46345520019530,1.2425212860107400,98.25904083251950,1.4125672578811600,75.65875244140630,-1.5898078680038500,91.90690612792970,-0.9819214940071110,101.57366943359400,-3.575791120529180,85.140869140625,-2.9269556999206500,86.2829818725586,4.600675582885740,62.420631408691400,7.4806060791015600,91.65933227539060,-0.18753144145011900,100.64895629882800,-2.8234689235687300,87.4075698852539,-2.6753807067871100,77.59825134277340,0.7406139969825750,76.06105041503910,-0.5309820771217350,67.6300277709961,blues
Moderato,0.2783784568309780,0.09501466900110250,0.07711019366979600,0.005945712793618440,1198.4590845429200,161879.86399984200,1573.5002754703700,84832.42179442020,2477.275945747540,994270.4002301500,0.05197268646075020,0.001486869460338790,-3.19685896101873E-05,0.00841344054788351,-6.36999975540675E-05,0.0019180679228156800,-284.848388671875,6201.41650390625,108.74954986572300,676.822509765625,9.129683494567870,1447.732177734380,51.251312255859400,294.614990234375,18.123716354370100,210.46511840820300,7.632777214050290,181.73895263671900,8.775374412536620,121.51287841796900,2.3653817176818800,103.18892669677700,0.01926114782691000,93.41172790527340,2.2369275093078600,106.55638885498000,4.190629005432130,84.38259887695310,-3.3045814037323,97.56175994873050,1.6140482425689700,68.6595230102539,2.691864252090450,74.71231842041020,3.3761279582977300,93.72638702392580,3.2927868366241500,116.54695129394500,-4.524482727050780,138.1370391845700,0.4967203438282010,105.84722137451200,5.921975135803220,140.87149047851600,3.2145402431488000,170.0788116455080,blues
